user_id,text
305716558,WAIT. Fine fine okay fine I'll take new footage. #E32021 #NintendoDirect
305716558,2022. Bring it. Pls pls pls let it be early 2022. #BOTW2 #NintendoDirect #E32021
973434554701811712,The #NintendoDirect has ended and we are live to react to it on stream now! Head on over to https://t.co/XiACqfVFJU to witness our reactions!! #E32021 #nintendoE3
755909418206846978,#NintendoDirect was weak sauce. #BreathoftheWild2 is cool but was not surprising... Oh well
737817781064765440,#NintendoDirect If I see those damn Broodals in MArio Kart...
737817781064765440,"#NintendoDirect BOTW 2, THE DIRECT IS SAVED!"
737817781064765440,#NintendoDirect WHERE'S POKEMON?!
737817781064765440,#NintendoDirect Danganronpa? That was unexpected.
737817781064765440,"#NintendoDirect First Monkey Ball, now ADVANCED WAR?! What's next, WAVE RACE?!"
737817781064765440,#NintendoDirect Wario ware already?!
737817781064765440,"#NintendoDirect Like I said, it is best to lower your expectations.

As for Animal Crossing, expect more small updates, no stuff like 2.0."
737817781064765440,#NintendoDirect at least these trailers are short.
737817781064765440,#NintendoDirect I'm not touching another Ubisoft game!
737817781064765440,"#NintendoDirect This is STILL a great direct, even though it started out weak.

I wasn't really expecting them to announce a big Animal Crossing Update in E3 anyway unless it's paid DLC.

They usually announce those in their Twitter page."
737817781064765440,"#NintendoDirect So far, Monkey Ball &amp; Mario Party are the good ones."
737817781064765440,#NintendoDirect Is advance war is the holiday title.
737817781064765440,"#NintendoDirect Yep, Shin Megami Tensei, so much for short trailers."
737817781064765440,"#NintendoDirect Yeah, I am kinda bummed at the lack of Animal Crossing or DK, but that's fine. I think most of Nintendo's 2020 &amp; 2021 titles were pushed back to 2022."
737817781064765440,"#NintendoDirect Wow, Mario Golf Super Rush, sweet."
737817781064765440,#NintendoDirect Ended on Hyrule Warriors....told y'all to lower your expectations.
737817781064765440,"#NintendoDirect Animal Crossing, Splatoon, &amp; Pokemon fans right now.
#E32021 https://t.co/XWuPqzi5q9"
737817781064765440,#NintendoDirect games like the new Mario Party look REALLY cool though.
737817781064765440,"#NintendoDirect DLC, OK..."
737817781064765440,#NintendoDirect Another DBZ Game?
737817781064765440,"#NintendoDirect I did have this gut feeling that BOTW2 was a 2022 game, a lot of these games were delayed."
737817781064765440,#NintendoDirect Either Shin Megami Tensei or Persona.
737817781064765440,"#NintendoDirect I mean, I was expecting a lot of 3rd party titles...

Can we have Partner Showcases back?"
737817781064765440,"#NintendoDirect OK, some neon racer?"
65849727,"Twitch chat really is the worst. #NintendoDirect was great to me. I was 50/50 on games I’ll be checking out, but even the ones I’m not interested in looked cool."
65849727,"Yeah, Metroid Dread looking reeealllyyy nice! #NintendoDirect"
1111706658286247937,Me after the #NintendoDirect ended: https://t.co/kKjDTAM9BK
768980538665336832,No Animal Crossing announcement 😭 honestly it's what I expected. Maybe next year! #E32021 #NintendoDirect #AnimalCrossingNewHorizons
865127599135223808,"#NintendoDirect ... pas de Metroid Prime 4, Bayonnetta 3, new DK, MK9  ... 10 sec de BOTW2 ... vivement 2022. Allez je mange ma frustration sur la demo de #TUNICSGDemo #XboxSeriesX #E32021"
386008131,"#Bayonetta3 = modern equivelant of Scalebound, with the exeption that nintendo is tonproud to cancle it they rather burn money on Platinum Games 

#NintendoDirect #Nintendo #sorrynotsorry"
1251949741946134530,Very satisfied and excited with the #NintendoDirect this morning. Ton of games I’m looking forward to and going to buy 😊
101038909,#NintendoDirect #E32021  muy buena! 👏🏼👏🏼👌🏻✨
1052348232976818176,"Kazuya Mishima seems like a interesting pick for another shoot in Ultimate, different but cool perspective to play as him #NintendoDirect"
177814171,@NintendoAmerica Loving it. Will absolutely get this. 👍 #NintendoDirect https://t.co/DcypckXLfD
177814171,@onlythatmatt I’m hyped for this. Looks awesome. 👌🔥🔥🔥🔥 #NintendoDirect
177814171,Nintendo out here winning my love. It’s working. Mine. #NintendoDirect #MetroidDread https://t.co/Lshk2ziKzS
259607734,Que sea noviembre 2022 y me daría mucha risa #NintendoDirect https://t.co/T368uZrIdy
259607734,A juntar para mi ps5. No vale la pena pagar por un servicio online obsoleto #NintendoDirect https://t.co/N1EHUABnUc
259607734,Mi cara con algunos anuncios que desperdician tiempo #NintendoDirect https://t.co/Ro2xNLsvfh
259607734,"#NintendoDirect no bayoneta 3, no crash, no gameboy advance en switch para mantener el pago del online fresco, no switch pro. Que asco https://t.co/GH1YfAVWGo"
65596710,操操操操操高级战争！！！复刻高级战争！！#nintendoDirect
1006569340928512000,ENFIN DES INFOS POUR BREATH OF THE WILD 2 #E32021 #NintendoDirect
1006569340928512000,"LET'S GOOOOOOOOOO
#E32021 #NintendoDirect https://t.co/KOteEK63P1"
437235863,I LOVE YOU :´). LETS GOOOOOOOOO #botw2 #BOTW  #NintendoDirect  #E32021 https://t.co/tBXucHXiKo
437235863,BROOOOOOOOOOOOOOOOO I LOVE YOU AONUMA #E32021 #NintendoDirect #Botw2
315349213,"Nintendo Direct Positives: Kazuya, 2D metroid, New Monkey Ball, Fatal Frame, Mario Party Superstare

Negative: Nintendo not allowing restreams. Also not expecting a new Mario Kart 9 until a new Nintendo system. #NintendoDirect #E32021"
704338593108484096,"Why in the hell do JRPG trailers insist on spending most of their runtime detailing extremely basic JRPG mechanics as some kind of selling point?

#NintendoDirect"
704338593108484096,"Did JUST DANCE ever... leave? How can it ""come back?""

#NintendoDirect"
704338593108484096,"Wario continues to be the best Mario.

#NintendoDirect"
704338593108484096,"BOTW2 is now Skyward Sword. Eat shit.

#NintendoDirect"
704338593108484096,"Looks like a Shin Megami.

Can't wait until Japan happens to these Japanese so you can do the JRPG while looking stupid as shit.

#NintendoDirect"
704338593108484096,"They are ACTIVELY refusing to say ANYTHING about BOTW2! I'm fucking ROLLING over here!

#NintendoDirect"
704338593108484096,"Alright. With the #NintendoDirect over, I believe we can all start making our #E32021 hot takes.

Here's mine: It was nice to not have to sit through a bunch of stupid, pointless staged interviews with celebrities and scumbag influencers."
704338593108484096,"Man. #NintendoDirect really wants to end on the longest, wettest fart ever, huh?"
704338593108484096,"I thought that said PEE!

#NintendoDirect"
704338593108484096,"The last announcement for this #NintendoDirect is a DLC announcement for freaking HYRULE WARRIORS.

HAHAHAHA."
814142656095854592,"Ngl but I'm so tempted to buy the Legend of Zelda Game &amp; Watch handheld this November just because it has Links Awakening in it 👉👈

#NintendoDirect #E32021 

https://t.co/7SEy7a4Ojp"
814142656095854592,"NINTENDO IS FINALLY MAKING A SEQUEL TO METROID FUSION AFTER ALL THESE YEARS!!??
...
Well time to start saving up for a Switch for real 😎😈 #NintendoDirect #E32021 https://t.co/yEGFTNKuKK"
3572517437,There is no Switch Pro. Y’all got played. #NintendoDirect
3572517437,I guess Animal Crossing New Horizons is dead. That’s a shame. #NintendoDirect
739809647180283904,"#NintendoDirect 
#NintendoE3 
#SmashBrosUltimate 

At this point I hope Nintendo doesn't ever announce Sora Dante or MasterChief for Smash. Watching this circus on Twitter during every direct is just [cheif's kiss] https://t.co/Fw3GtC7bAv"
739809647180283904,"#NintendoDirect 
#NintendoE3 

Is this your Wario Nintendo? https://t.co/a5Y3o12Eni"
739809647180283904,"#NintendoDirect 
#NintendoE3 
#E32021 

If BOTW 2 is really good I might legit think about getting a Switch Pro......wait a minute is that still a thing!?!?!?!?.....what happened to the Pro reveal. https://t.co/5qbbzPFo8H"
739809647180283904,"#NintendoDirect 
#NintendoE3 

I enjoyed that direct and I'll give them the win for E3, again not like it and much competition thou but I'll still put them above xbox just for showing more gameplay than CGI trailers and especially for not simping a sub service. Good Job Nintendo"
739809647180283904,"#NintendoDirect 
#NintendoE3

Gotta say Nintendo isn't doing...that bad for me honesty again I'm not a traditional fan but their directs are almost always so entertaining non the less and really I've just been looking for those good wholesome gaming vibes all week so thank you"
739809647180283904,"#NintendoDirect 
#NintendoE3 

Ok this looks pretty good. 2022 GOTY gonna be battle for the ages against this Elden Rings and God of War https://t.co/6Hphx3hruC"
1144898169479864325,"Nintendo Direct E3 2021 was ok. But the problem was that the rumors promised everyone 2 fighters in one presentation, Mario Kart 9, Kirby, F-Zero, Mother 3, and Nintendo Switch Pro. Looks like I'll never trust the rumors ever again. Period. #Nintendo #NintendoE3 #NintendoDirect"
449319293,"Idk why people are saying the #NintendoDirect won #E32021 ? I mean the only things they announced were a remastered Super Monkey Ball, two developments on the Metroid franchise, a fresh Warioware title, Mario Party Superstars gameplay, new Breath of the Wild 2 footage, Shin Megam"
1134471682465419265,@poncefleur Merci pour les miettes #NintendoDirect 😆😂
1037104692218748932,"Twitch standing up for their streamers for once, now this is a pleasant surprise. 👍 #Twitch #NintendoDirect https://t.co/3UqtoTMV43"
821551170493775872,"También se anuncio una nueva edición de #GameAndWatch conmemorativa por el 35 aniversario de #TheLegendOfZelda, que incluirá 4 juegos.

#NintendoDirect #E32021 https://t.co/P777kNPqst"
821551170493775872,"#FatalFrame Manden Of Black Ester llega este año a #NintendoSwitch.

#NintendoDirect #E32021 https://t.co/9veJnlbag5"
821551170493775872,"#MarioPartySuperstars, un recopilatorio con tableros y minijuegos de entregas anteriores, con modo online, llega el 29 de octubre.

#NintendoDirect #E32021 https://t.co/Itq4lCkNmb"
821551170493775872,"La expansión de #DoomEternal, #TonyHawksProSkater 1 + 2 y #StrangeBrigade llegarán entre hoy y los siguientes días a #NintendoSwitch.

#NintendoDirect #E32021 https://t.co/RDHY6W4cLi"
821551170493775872,Aquí el nuevo vistazo de #BOTW2 presentado en el #NintendoDirect de la #E32021 https://t.co/LIteOxdPQE
821551170493775872,"El Expansion Pack de #HyruleWarriors llega a #NintendoSwitch con un primer DLC el 18 de junio.

#NintendoDirect #E32021 https://t.co/5mjue1guUD"
821551170493775872,"¡Se anuncia un nuevo juego de #Metroid! La icónica saga continúa con #MetroidDread, juego en 2D, este 8 de Octubre.

#NintendoDirect  #E32021 https://t.co/Sg4eAxzSq8"
821551170493775872,"#WarioWareGetItTogether llega a #NintendoSwitch el 10 de septiembre.

#NintendoDirect #E32021 https://t.co/yHEESUWrfw"
821551170493775872,"#DragonBallZKakarot se suma a la lista de juegos de #NintendoSwitch.

#NintendoDirect #E32021 https://t.co/sgrUt3m8lc"
821551170493775872,"#ShinMegamiTenseiV llegará a #NintendoSwitch el 12 de noviembre. 

#NintendoDirect #E32021 https://t.co/L93VeVRb7F"
821551170493775872,"#AdvancedWars Re-Boot Camp regresa con las 2 versiones de GBA en diciembre a #NintendoSwitch.

#NintendoDirect #E32021 https://t.co/vEpcU4UDQL"
821551170493775872,"¡Al fin tenemos nuevas imágenes de #TheLegendOfZeldaBOTW2! Que llegará en 2022 a #NintendoSwitch, y en el que se podrá jugar también en los cielos de Hyrule 😍

#NintendoDirect #E32021 https://t.co/XaddT6y0Kr"
730874093495451648,Advanced War Remastered! #NintendoDirect
730874093495451648,There was a lot of good variety from Nintendo and games I will play on the go and with friends. I was hoping for something like Mario Kart or Odyssey or the Zelda 3D remakes but I still give the #NintendoDirect Direct an A overall
730874093495451648,A new Fatal Frame…. Now give us Eternal Darkness #NintendoDirect
730874093495451648,I thought Hyrule Warriors was last… That wouldn’t have been good… #NintendoDirect
730874093495451648,SMTV FINALLY #NintendoDirect
730874093495451648,WARIOWARE #NintendoDirect
730874093495451648,So there was a lot of cool announcements but I was waiting for that super big game to close out this year #NintendoDirect
730874093495451648,Finally they announced Breath of the Wild 2 #NintendoDirect but no 3D collection..
730874093495451648,Danganronpa coming to the Switch is actually amazing #NintendoDirect
730874093495451648,November release for SMTV. Nice #NintendoDirect That will be a game I play off stream.
730874093495451648,I am so excited for the new Mario and Rabbids. The first one was so fantastic #NintendoDirect
730874093495451648,Just Dance… Get that outta here #NintendoDirect
772053294432657408,"No Bayonetta, No Pokémon, No Animal Crossing....
#NintendoDirect https://t.co/0PTXUvQ3RD"
51678421,"Me dio risa que una de las cosas que esperaba del anuncio de BotW 2 hoy era saber si se podría usar a Zelda como personaje y lo único que sale de ella es que se cae a un hoyo. Vaya manera de matar mis esperanzas, jajaja. #NintendoDirect"
51678421,Link goes Full Metal Alchemist??? 😱 #NintendoDirect
51678421,"Bueno, ahora a ver al Internet arder, como cada año. #NintendoDirect"
1049453712777723906,So excited to be a Nintendo fan #NintendoDirect https://t.co/5DGQAm4tZn
2493937968,Best news from #NintendoDirect #LifeisStrange 🏳️‍🌈 https://t.co/GSJ1wjBLoz
105965606,Metroid 5? Yassssssssss take my money !!  #NintendoDirect #e3 https://t.co/SINJFJWwpO
613652805,"FATAL FRAME FJSHFKSHFJEJEJFJWISJEJRJEJWJFJEODJFJE!!  N
#E32021 #NintendoDirect"
613652805,"Advance Wars.... que mas quieren?
#E32021  #NintendoDirect"
613652805,"Ya ganó Nintendo perros
#E32021 #NintendoDirect https://t.co/zttJThrplJ"
613652805,"&lt;3
#E32021  #NintendoDirect https://t.co/XWeBMN3fxR"
613652805,"Estuvo tan bueno el Direct que ya ni nos acordamos de Bayonetta 3
#E32021  #NintendoDirect"
613652805,"Breath of the wild 2 te pone chinita la piel.
#E32021  #NintendoDirect"
3699991219,Everyone be excited about BOTW 2 but they really killed off Zelda. #botw2 #NintendoDirect https://t.co/IXgm6xBIR1
1281216277193920513,"I want Nell to teach me about airports again.
#AdvanceWars #NintendoDirect"
67993713,DID YALL SEE MY BOY LINK'S HAIR???????????? #NintendoDirect
67993713,THANK YOU NINTENDO #NintendoDirect
67993713,Nintendo wins but really by the skin of their teeth. They almost lost it with everyone else smh... #E32021  #NintendoDirect
40696155,"Damn dude, it's been to years and still no info from Nintendo about Pokemon Sleep. I'm starting to think it might be sleeping with the Fishes. :( #NintendoE3 #Nintendo #NintendoDirect #E32021 https://t.co/qLlBg0jXGt"
176465009,Metroid Dread and Breath of the Wild 2   HYPE #NintendoDirect https://t.co/jXuJUGbWhT
176465009,Also Wario Ware! The original on the Wii is a severely underrated party game. Very hype #NintendoDirect
716702428331175936,"A caray, le atiné (? 
#NintendoDirect #E32021 https://t.co/AYYZnna6w6"
170391901,"Por cierto, si no podéis esperar para el BOTW2, probad el Sable. Tenéis la demo en Steam y Xbox. Me hizo sentir cosas muy muy parecidas que el primer BOTW. #E32021 #NintendoDirect"
1426603980,#MetroidDread #NintendoDirect #Metroid https://t.co/C51R2NbQy2
1230486537822855168,GO WATCH MY LIVE REACTIONS HERE TO THE #NintendoDirect https://t.co/GW3iQFmv50
224865360,"#NintendoDirect showed off a little something for everyone, and I think that’s rad. Now everyone say thank you Nintendo for giving us the first new 2D Metroid in 19 years."
746897452502921216,Nintendo wins in my book because it’s the only one so far to show games I know I’m gonna buy. #E32021 #NintendoDirect https://t.co/F6kmFZS1Xy
33201604,"Damn you Nintendo! Mario Golf is about to release, you could've dropped the new Golden Sun teaser at the #NintendoDirect! It would've been the perfect time! https://t.co/8cUbeggDMe"
3113283015,Let 👏 me 👏 play 👏 as 👏 short-haired 👏 Zelda 👏 PLEASE #NintendoDirect #E32021 https://t.co/fH1QF4j38v
1152780206467424256,"What did I like best about the Nintendo Direct?

1. Metroid Dread
2. Advance Wars 1 + 2
3. Mario Party - That is FINALLY ONLINE WITHOUT FRIENDS!
#NintendoDirect"
328611423,#NintendoDirect alright Metroid fans no more pity parties
328611423,#NintendoDirect Chock another loss up for Scrimblo Bimblo fellas
328611423,#NintendoDirect Shin Megami Mirage Sessions turn up!!!
1075486998,OMG NEW ADVANCE WARSSSSS I am in heaven🤩 #NintendoDirect https://t.co/AgDxgfa2w9
1075486998,#BreathoftheWild2 #NintendoDirect https://t.co/lqS16CY9Yo
2823033297,"Ultimately, that #NintendoDirect did absolutely nothing exciting for me, personally. Another big E3 disappointment. #E32021 https://t.co/ReX9CxNWvi"
1074892949421522944,"So we get ANOTHER Metroid game, Warioware coming back, ADVANCE wars remaster and new game, Super Monkey Ball…. This gives me a small glimpse of hope for F-ZERO to return. BRING BACK F-ZERO #E32021 #NintendoDirect"
968728970,"Can't think of a character I want, all I hoped for was one with an interesting moveset. Another fighting game character is about as uninteresting as I can think of, personally. but oh well, still got Pyra. #SmashBrosUltimate #NintendoDirect"
802956661308719104,"Le #NintendoDirect !! MDRR que dire, c’était vraiment nul pour un E3, je retiens juste que BOTW s’envole, qu’il va y avoir un jeu Wario, et par contre agréable surprise, Life Is Strange 🥰"
1158103321514827776,"I'm honestly kinda baffled that they didn't show Nintendo Switch Pro. Like... why? I was so ready to pre-order it as well. I refuse to believe it's not a thing.

SMTV was fucking hype, tho. Fatal Frame 5 is also nice to get from the Wii U. Not bad, not bad. #NintendoDirect"
1158103321514827776,I wonder if they are going to do a #NintendoDirect entirely dedicated for the new Switch console. It's the only explanation I can think of right now. Switch is falling behind technical-wise pretty badly so a refresh console is more than needed.
433596488,We don’t even have Metroid Prime 4 yet &amp; they already announced a FIFTH GAME! #Metroid5 #metroidprime4 #NintendoDirect https://t.co/EyF9h1HktF
433596488,It’s about time! Let’s Go! #LegendOfZelda #BreathoftheWild2 #NintendoDirect #NintendoTreehouseLive https://t.co/xK9MeGUULn
1300821523045978114,For me Nintendo had a great direct and showed off a good variety of games #NintendoDirect #NintendoSwitch
900528785208078336,"what was your favorite announcement from @NintendoAmerica for the #NintendoDirect ?? 
#E32021 https://t.co/USzP0fh7CS"
1059615994140856325,"The new WarioWare makes my heart swoon.

#NintendoDirect #NintendoTreehouseLive #E32021"
1059615994140856325,"HOLY FUCKING SHIT BREATH OF THE WILD 2.

I JUST SHIT SOMEONE ELSES PANTS

#NintendoDirect #NintendoSwitch #botw2 #E32021"
1059615994140856325,"I had to miss a bit live so I'm behind. 
I don't care about the Super Monkey Ball (my wife will)
Mario Party All Stars is gonna be a new friendship ender.
And the metroid announcement fills another space on my bingo card.

#NintendoDirect #NintendoTreehouseLive #nintendoE3"
18114639,"WHERE WE DROPPIN’, BOYS? #BOTW2 #NintendoDirect #E32021 https://t.co/ljVHBaWjw5"
18114639,ADVANCE WARS 1+2 REBOOT CAMP coming December 3! The Switch might be the best console for strategy RPG fans. #NintendoDirect #E32021
18114639,More like The Legend of Zelda: Breathless of the Wild 2. That looked so slick! I wonder if they’ll release the Switch Pro to coincide with its release. #NintendoDirect #E32021
18114639,"What was your favorite #NintendoDirect announcement?

Extremely difficult to choose, but for me Shin Megami Tensei V, Advance Wars 1+2 Reboot Camp, and BOTW 2 stole the show.  #E32021 https://t.co/tucC8vf0qV"
18114639,I wonder if they have another big announcement for The Legend of Zelda’s 35th anniversary… #NintendoDirect #E32021
1098034348425691139,I'm freaking happy that we're getting a Fatal Frame game on Switch!! #FatalFrame #NintendoSwitch #NintendoDirect #E32021 https://t.co/Qr46M7t60Q
1098034348425691139,How would you grade the #NintendoDirect #E32021 #Nintendo #NintendoSwitch
762739018643550209,"No word on #Splatoon3, but at least I can call these my highlights. Nintendo has won E3! #NintendoDirect #WarioWare #SuperMonkeyBall #MarioParty https://t.co/4xBHLp4mMv"
767157051235700740,"Man that #NintendoDirect was a solid 9/10. We eating good this year, poor wallet &amp; Metroid myth is dead right?😂 https://t.co/ND14scAaH9"
378269649,FATAL FRAME?!?! #NintendoDirect https://t.co/SpJUddEiJd
378269649,"Well....they ended on a Zelda game. Just not the right one. 

Ho-hum. #NintendoDirect"
378269649,Not the best thing. Not the worst thing. Happy with some things. Disappointed with others. It was a very neutral showing from Nintendo. #NintendoDirect https://t.co/f7JKSO7y6X
1396810739982163968,sadly no Bayonetta 3 news but at least I got Metroid 5 and SMT V #NintendoDirect
750006049965572096,"Nintendo Direct gonna #NintendoDirect; people get too overhyped only to be let down. Some nice games, still; I ain’t complaining about more WarioWare, Mario + Rabbids: Sparks of Hope, and Kazuya is a nice edition to Super Smash Bros.. The MVP was Metroid Dread, by far!"
750006049965572096,"Holy 2006, Batman! The brand new 2D Metroid is called Metroid Dread! #E32021 #NintendoDirect"
750006049965572096,WarioWare Time! #NintendoDirect
910565035474247680,"Chulada.
Siempre es buena noticia un nuevo #FatalFrame 
#E32021 #NintendoDirect https://t.co/cMSjjo45LN"
775035281531547648,"No me pareció épico el #NintendoDirect, pero estuvo suave. 'Metroid Dread' se ve muy bien y consideraré comprar 'Fatal Frame', aunque no fui fan del 'Game &amp; Watch' como forma de celebrar el aniversario de 'The Legend of Zelda'."
156010272,"I wanted Prime and I got Dread.

Am I the only one disappointed?
- - -
#NintendoDirect"
41978700,"Fatal Frame, Monster Hunter Stories 2, Metroid Dread, BOTW2. All looking good. 😍 #E32021 #NintendoDirect https://t.co/UDStPH7SR5"
1005414084660154368,"WAIT A SECOND?!?!?!!!
Link has only one real arm
#NintendoDirect https://t.co/ARG8ehHUjm"
1017485790446833664,Wana say this is my first time getting bingo in a #NintendoDirect https://t.co/HXWS7ywpQl
714503923822956546,This is what Mario Party: The Top 100 should’ve been! #MarioParty #MarioPartySuperStars #E32021 #NintendoDirect #NintendoE3 https://t.co/TcVQpDdFXP
2881305895,So now I have these two to look out for next year! 🤙🏾🌸💚🔥 #botw2 #ELDENRING #e3 #nintendo #fromsoftware #link #zelda #NintendoDirect https://t.co/RtMmxxu3Vm
77145027,Wario would be chasing the NFTs trend. Just saying. #NintendoDirect #E32021
77145027,Metroid Dread looking REAL good right now on the Treehouse stream. #NintendoDirect
585265035,A new WarioWare game ooooooh SHEEEEIT #NintendoDirect
585265035,"Ight but for real

What did Nintendo Japan shoe in their #NintendoDirect that may or not slap harder than what we got"
585265035,"Dragon Ball Z Kakarot.

...I thought this was already on the console lol oops #NintendoDirect"
585265035,"20 minutes in

No no-smash Kirby yet

You killin me Ninty #NintendoDirect"
585265035,"Advance Wars

They remembered

Holy sheeeit #NintendoDirect"
1186659529322352642,"#NintendoDirect Botw2 en 2022 con pocos detalles y para celebrar el 35 aniversario un game and watch con los primeros 3 juegos de la saga, y nos enseñaron el control por movimiento del skywardsword HD, DECEPCIONANTE https://t.co/de3hj91PNv"
1129777088062513153,"Of course Nintendo killed it. Of course they did.
Kinda disappointed Metroid Dread brings back the melee counter, Since Samus Returns relied on it a little heavily but I'm still pumped.
#E32021 #NintendoDirect #twitch"
797221747531595776,Well @NintendoAmerica easily won #E32021  this year!! So many amazing reveals and announcements! #NintendoDirect Amazing job Nintendo!
155145024,Mario Strikers para cuandooooo!?!? No pido mucho ): agarren el mismo juego de gamecube pero para switch   #E32021 #NintendoDirect
1125914732903436289,"Señor, me has mirado a los ojos...  🙆🏻‍♂️😭💙🎮

#Metroid #NintendoDirect #E32021 https://t.co/wTEUHOlI6Z"
1125914732903436289,"¡Ufff! Nostalgia pura en forma de Game &amp; Watch. 👀🎮💚 

#NintendoDirect #Zelda35th #E32021 

Incluirá:
The Legend of Zelda
The Legend of Zelda II
The Legend of Zelda: Link's Awakening https://t.co/xtBJU5p12k"
271168285,"#NintendoDirect actually had a few things I am pretty excited about.

1. Mario + Rabbids Sparks of Hope

2. Samus
3. Aran
4. BEST
5. Nintendo
6. Character
7. Metroid
8. Mother
9. Fucking
10. Dread"
752168182518079488,un Nintendo direct de qualité #NintendoDirect
1257399958824763392,"Where Kirby 
#NintendoDirect #E32021 https://t.co/kDOkfcCDiM"
566931542,Perso je suis assez content. #NintendoDirect
1369058340807008260,#E32021 #NintendoDirect https://t.co/IGEUMXuqdu
1369058340807008260,"Ni Donkey Kong, ni Kirby, ni Pokemon
#E32021 #NintendoDirect https://t.co/rmJGOaR622"
471717707,"I wasn’t expecting any sort of xenoblade news, and we just got a new fire emblem 2 years ago so any new one will still be early in development. But it’s been over 4 years, and STILL no bayo 3 news?? Wild. #E32021 #NintendoDirect"
57835666,#NintendoDirect has me like https://t.co/19S25QGk8r
57835666,#NintendoDirect Was literally amazing Nintendo walked out there like. https://t.co/Xq0Az1CrQD
3409151535,#NintendoDirect #metroiddread https://t.co/209GbTKx9l
300028553,Metroid Dread and Advance Wars alone made this #NintendoDirect extremely exciting for me. Tony Hawk and Doki Doki are just gravy.
1321880133343522819,The release I have been waiting for! BOTW2 See ya in 2022! #NintendoDirect #E32021 #thelegendofzelda https://t.co/wwlUJ9sLYh
54121036,Metroid Dread &amp; BOTW2 is where my heart is at. #NintendoDirect #E32021
999846904920879105,...... that was fuckin TIGHT!! #NintendoDirect
734866610,The Legend of Zelda: Breath of the Wild 2 is out in 2022!!! #NintendoDirect #E32021 https://t.co/A0BDZy3QdA
734866610,Check out the first trailer for #MetroidDread from today's #NintendoDirect: https://t.co/RbJz4NkTIK
734866610,WARIO IS BACK!!! WarioWare: Get It Together! is out on Sept. 10! #NintendoDirect #E32021 https://t.co/y5i52e19eO
734866610,Advance Wars is back a two-game bundle for the Nintendo Switch! #NintendoDirect #E32021 https://t.co/wCN0B89byb
734866610,A new 2D #Metroid game is coming to the Nintendo Switch this October!!! Metroid: Dread is out on Oct. 8! #NintendoDirect #E3 #E32021 https://t.co/WZ0GNsSfv5
734866610,Here's the new story trailer for The Legend of Zelda: Breath of the Wild 2! #NintendoDirect #E3 https://t.co/VgZ5xfcISR
402117914,#NintendoDirect https://t.co/0JCow2MhLZ
1015082134430781440,"Un port de skywars sword que saldrá antes y el ver islas flotantes en esta secuela de BoTW hace que ande sacando ya mis teorías locas. 
#E32021 #NintendoDirect #BreathoftheWild2 https://t.co/sfvkLlxtQu"
19524619,"10 minutes left in the show. Time for a sizzle reel, a mid-tier announcement, then a big bomb to close out the show. #NintendoDirect"
19524619,"Cruis'n returns to Nintendo.

I have no clue who owns that franchise anymore. #NintendoDirect"
19524619,"I think #NintendoDirect had a very good show. Solid B, B+. A fair amount of solid surprises, but nothing earth shattering.

I had a good time being advertised to."
19524619,Age of Calamity DLC is a teaser for BotW 2...but Link with nunchucks is fucking sick. #NintendoDirect
19524619,"Winner of the ""Unexpected Escape from Wii U Island"" award. #NintendoDirect https://t.co/d0fQUtoAmt"
19524619,*taps watch* OK. This is enough SMT. Let's keep it moving. #NintendoDirect
19524619,Looks at that cute Zelda Game &amp; Watch. (Link's Awakening is the best game included on that set.) #NintendoDirect https://t.co/5Crz5uvSN8
19524619,"Was hoping for a 2021 release for BotW2, but 2022 having that + Splatoon 3 is cool by me. #NintendoDirect"
2820763735,"welp
#NintendoDirect https://t.co/Tjth26wxbY"
1130278563188551681,"Bueno, no es lo que esperaba, pero es algo. #BOTW2 #NintendoDirect #BreathoftheWild2 https://t.co/GbJSOgkmVM"
772462686118502400,#NintendoDirect is actually pretty good! Im probably going to get #MarioGolfSuperRush and #marioparty but im def getting #metroiddread! #E32021 https://t.co/h4RTtP3Ztn
454037316,I hope #NintendoDirect #E32021 gets it through people's heads that there is NO SWITCH PRO REVISION COMING!
464122731,#NintendoDirect https://t.co/wjB8DO0yMC
464122731,#NintendoDirect https://t.co/i1JiHkFEFb
464122731,#NintendoDirect https://t.co/jEqjebZYqW
489809198,E3 2021 Nintendo Direct Wrap-Up -- https://t.co/bcflKKCfmI #E32021 #NintendoDirect #NintendoSwitch #SummerGamesFest https://t.co/H6oXIJaVox
704839594781442048,Por qué la gente esperaba animal crossing en el #NintendoDirect ?
54343369,That Metroid looks clean asf!!! #NintendoDirect
918345271918002176,"welcome to the underground
how was the fall? #botw2 #NintendoDirect https://t.co/19CGoRzt5C"
420528441,#NintendoDirect came out and just unloaded. Thoroughly satisfied with what was presented https://t.co/iXaSyOhRhR
803511908,"Hype as fuck about Advance Wars, Metroid Dread, Monkey Ball, BotW 2, and Kazuya in Smash!!!!!! #E32021 #NintendoDirect"
40777558,Breath of the wild 2 is looking insane. Omg 😱 #NintendoDirect
40777558,"Fucking advance wars, LETS GOOOOO #NintendoDirect https://t.co/U6W0WvXaHk"
4749442820,"Good number of games I liked, but aside from Advanced Wars and BotW2, there wasn't much that made me super excited. Like, I'm happy for new Metroid, WarioWare, and Mario party, but it's a stream of games I may not get around to playing. Solid direct but tame IMO #NintendoDirect"
1266871749951422464,Esto también me representa #NintendoDirect https://t.co/i39qDOsb2Z
